,ImageFiles,Show Attend And Tell,Decoupled Novel Object Captioner,Novel Object Captioner,YOLO9000,SAT_YOLO9000_SF,DNOC_YOLO9000_SF,NOC_YOLO9000_SF,SAT_WC,DNOC_WC,NOC_WC,SAT_simil,NOC_simil,DNOC_simil,YOLO_WC,ssd_512_resnet50_v1_voc,ssd_voc,ssd_512_resnet50_v1_coco,ssd_coco,yolo3_darknet53_coco,yolo3_coco,center_net_resnet18_v1b_coco,center_coco,center_net_resnet18_v1b_voc,center_voc,yolo3_darknet53_voc,yolo3_voc,SAT_SSD_VOC_SF,SAT_SSD_COCO_SF,NOC_SSD_VOC_SF,NOC_SSD_COCO_SF,DNOC_SSD_VOC_SF,DNOC_SSD_COCO_SF,SAT_yolo3_VOC_SF,SAT_yolo3_COCO_SF,NOC_yolo3_VOC_SF,NOC_yolo3_COCO_SF,DNOC_yolo3_VOC_SF,DNOC_yolo3_COCO_SF,SAT_center_net_VOC_SF,SAT_center_net_COCO_SF,NOC_center_net_VOC_SF,NOC_center_net_COCO_SF,DNOC_center_net_VOC_SF,DNOC_center_net_COCO_SF,MRCNN,sat_un_count,dnoc_un_count,noc_un_count,mrcnn_un_count,SF_SAT_MRCNN,SF_DNOC_MRCNN,SF_NOC_MRCNN
153,b00000357_21i57n_20150525_212257e.jpg,"['group', 'table']","['group', 'table']","['group', 'table', 'plate', 'food']","['peddler', ' grandfather', ' lady', ' furnishing', ' grandfather']",0.1122,0.1122,0.2636,2,2,4,0.28049,0.28049,0.3295,5,"['person', 'person', 'person', 'diningtable', 'person', 'person']",6,"['person', 'person', 'person', 'dining table', 'chair', 'cup', 'cup', 'bottle', 'chair', 'bottle', 'person']",11,"['person', 'person', 'person', 'bowl', 'cup', 'bowl', 'dining table', 'bottle', 'chair']",9,"['person', 'person', 'person', 'chair']",4,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'bottle', 'bottle', 'person']",6,0.13254,0.11256,0.27947,0.25802,0.13254,0.11256,0.14281,0.13647,0.34623,0.3308,0.14281,0.13647,0.19881,0.25218,0.4192,0.50543,0.19881,0.25218,"['person', 'person', 'chair', 'bowl', 'dining table', 'bottle', 'chair', 'person', 'bowl', 'person', 'bottle', 'bowl', 'chair', 'bowl', 'potted plant', 'person', 'bottle', 'bottle', 'bowl', 'bowl', 'chair']",2,2,4,6,0.14599,0.14599,0.53775
154,b00000359_21i57n_20150525_212422e.jpg,"['group', 'table']","['group', 'table', 'bowl']","['group', 'table', 'overhead']","['settler', ' grandfather', ' grandfather']",0.12646,0.1863,0.15293,2,3,3,0.18969,0.1863,0.15293,3,"['person', 'person']",2,"['person', 'person', 'person', 'bowl', 'dining table']",5,"['person', 'person', 'bowl', 'bowl', 'dining table', 'chair', 'person']",7,"['person', 'person']",2,"['person', 'person']",2,"['person', 'person', 'person']",3,0.39762,0.25853,0.36958,0.36668,0.36563,0.44658,0.26508,0.1853,0.36958,0.26502,0.36563,0.34801,0.39762,0.39762,0.36958,0.36958,0.36563,0.36563,"['person', 'person', 'bowl', 'person', 'person', 'person', 'chair', 'bowl', 'bottle', 'dining table', 'chair', 'cup', 'cup', 'bowl', 'cup']",2,3,3,6,0.12131,0.57138,0.24001
155,b00000360_21i57n_20150525_212459e.jpg,"['group', 'table']","['group', 'chair']","['man', 'front', 'truck']","['director', ' lawn chair', ' grandfather', ' young buck']",0.24677,0.3285,0.47147,2,2,3,0.49353,0.65701,0.62862,4,"['person', 'person', 'person']",3,"['person', 'person', 'person']",3,"['person', 'person', 'person', 'person']",4,"['person', 'person']",2,"['person', 'person', 'person']",3,"['person', 'person']",2,0.26508,0.26508,0.49729,0.49729,0.26801,0.26801,0.39762,0.19881,0.49729,0.37297,0.40201,0.201,0.26508,0.39762,0.49729,0.49729,0.26801,0.40201,"['person', 'person', 'person', 'frisbee', 'chair', 'chair', 'person']",2,2,3,3,0.37207,0.55672,0.5038
156,b00000366_21i57n_20150525_213050e.jpg,['group'],"['man', 'woman', 'video', 'game']","['group', 'table', 'cake']","['manageress', ' backpack', ' captain', ' Frank', ' Netherlander']",0.02976,0.28467,0.17356,1,4,3,0.14879,0.35584,0.28927,5,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person']",4,"['person', 'person']",2,['person'],1,"['person', 'person', 'person', 'person']",4,0.08539,0.08539,0.30833,0.30833,0.54684,0.54684,0.08539,0.08539,0.30833,0.30833,0.54684,0.54684,0.34156,0.17078,0.4111,0.4111,0.54684,0.54684,"['person', 'person', 'person', 'person']",1,4,3,1,0.34156,0.85994,0.74356
157,b00000367_21i57n_20150518_002745e.jpg,"['woman', 'wii', 'game', 'controller']","['man', 'shirt', 'cell', 'phone']","['woman', 'bathroom', 'remote']","['evening bag', ' Albanian', ' physical therapist']",0.44561,0.53809,0.53011,4,4,3,0.44561,0.53809,0.53011,3,"['person', 'person']",2,"['person', 'person', 'book', 'remote']",4,"['person', 'person', 'bowl']",3,"['person', 'person']",2,"['person', 'person']",2,"['person', 'person']",2,0.42901,0.52923,0.51448,0.50017,0.48563,0.5411,0.42901,0.47639,0.51448,0.54627,0.48563,0.49359,0.42901,0.42901,0.51448,0.51448,0.48563,0.48563,"['person', 'person', 'toothbrush', 'book', 'book', 'book', 'book', 'book']",4,4,3,3,0.54625,0.60917,0.52079
158,b00000368_21i57n_20150525_213336e.jpg,"['person', 'cell', 'phone', 'hand']","['person', 'laptop', 'room']","['man', 'shirt', 'shirt', 'photo']","['organist', ' laptop', ' computer monitor']",0.51205,0.71413,0.27843,4,3,4,0.51205,0.71413,0.27843,3,['tvmonitor'],1,"['person', 'laptop', 'person', 'person']",4,"['person', 'laptop', 'person']",3,[],0,[],0,['person'],1,0,0.72852,0,0.43932,0,0.65406,0.65749,0.73194,0.39755,0.44097,0.71508,0.90405,0,0,0,0,0,0,"['person', 'person', 'person', 'laptop', 'person', 'person']",4,3,3,2,0.83618,0.94499,0.58525
159,b00000369_21i57n_20150525_213419e.jpg,"['man', 'control', 'hand']","['man', 'bicycle', 'bicycle']","['man', 'middle', 'room']","['radiologist', ' cardiologist', ' keyboardist']",0.08423,0.05601,0.14027,3,3,3,0.08423,0.05601,0.14027,3,['person'],1,"['person', 'person', 'person']",3,"['person', 'person']",2,"['person', 'person', 'person']",3,"['person', 'person', 'person']",3,['person'],1,0.56657,0.56657,0.58824,0.58824,0.41692,0.41692,0.56657,0.56657,0.58824,0.58824,0.41692,0.41692,0.56657,0.56657,0.58824,0.58824,0.41692,0.41692,"['person', 'person', 'person', 'person', 'person']",3,2,3,1,0.82747,0.70439,0.83788
160,b00000370_21i57n_20150525_213458e.jpg,"['man', 'video', 'game', 'living', 'room']","['room', 'person', 'spoon']","['man', 'room', 'remote', 'hand']","['easy chair', ' drunkard']",0.52009,0.60472,0.60756,5,3,4,0.52009,0.60472,0.60756,2,"['person', 'chair', 'bottle', 'bottle']",4,"['person', 'chair', 'bottle', 'cup', 'bottle', 'bottle', 'chair']",7,"['person', 'bottle', 'bottle', 'bottle', 'chair', 'chair', 'cup']",7,"['person', 'person', 'bottle', 'bottle', 'chair', 'cup']",6,"['person', 'bottle']",2,"['person', 'chair', 'bottle', 'bottle', 'bottle']",5,0.50494,0.34413,0.62447,0.34058,0.54736,0.30626,0.45739,0.34413,0.46327,0.34058,0.40923,0.30626,0.52453,0.46195,0.61167,0.43079,0.75292,0.40023,"['person', 'chair', 'bottle', 'chair', 'bottle', 'bowl', 'bottle', 'person', 'dining table', 'cup', 'chair']",5,3,4,6,0.45998,0.61151,0.46079
161,b00000372_21i57n_20150525_213617e.jpg,"['person', 'video', 'game', 'living', 'room']","['man', 'bicycle', 'bottle']","['man', 'child', 'room']","['remote control', ' primigravida', ' chaise longue', ' hairdresser']",0.39949,0.23829,0.31078,5,3,3,0.39949,0.31772,0.41437,4,"['chair', 'bottle', 'person']",3,"['person', 'chair', 'person', 'toothbrush']",4,"['person', 'bottle', 'chair', 'person']",4,"['person', 'person', 'chair']",3,"['chair', 'bottle']",2,"['bottle', 'chair', 'person']",3,0.62028,0.66275,0.70275,0.53196,0.75107,0.44111,0.62028,0.68805,0.70275,0.5603,0.75107,0.5391,0.42046,0.71501,0.53257,0.74047,0.70703,0.54743,"['chair', 'person', 'person', 'person', 'dining table', 'person']",5,3,3,3,0.78539,0.53972,0.7121
162,b00000373_21i57n_20150518_003042e.jpg,"['woman', 'table', 'room']","['group', 'table']","['man', 'kitchen', 'mirror']","['panelist', ' magnum', ' Erlenmeyer flask', ' beer bottle', ' radiologist', ' furnishing', ' cereal bowl']",0.17333,0.08552,0.17739,3,2,3,0.40445,0.29932,0.41391,7,"['person', 'bottle']",2,"['person', 'dining table', 'wine glass', 'bottle', 'bottle']",5,"['bottle', 'bottle', 'bottle', 'person', 'wine glass']",5,"['bottle', 'bottle', 'bottle', 'person']",4,"['person', 'bottle', 'bottle', 'bottle']",4,"['bottle', 'bottle', 'person', 'bottle']",4,0.59923,0.42775,0.5535,0.4013,0.40688,0.23184,0.37727,0.32408,0.36995,0.33354,0.16753,0.15729,0.37727,0.37727,0.36995,0.36995,0.16753,0.16753,"['person', 'bottle', 'bottle', 'bottle', 'dining table', 'person', 'person', 'bottle', 'bottle', 'cell phone']",3,2,3,4,0.47891,0.14465,0.43788
163,b00000376_21i57n_20150518_003207e.jpg,"['man', 'woman', 'kitchen']","['man', 'kitchen', 'bowl']","['man', 'kitchen', 'wii', 'game', 'controller']","['taster', ' vintner', ' whiskey bottle', ' camp chair', ' cereal bowl']",0.28806,0.40819,0.41926,3,3,5,0.48011,0.68032,0.41926,5,"['person', 'bottle', 'diningtable', 'person']",4,"['person', 'dining table', 'bottle', 'person', 'book', 'book', 'wine glass', 'book', 'bottle']",9,"['person', 'person', 'bottle', 'bottle', 'bottle', 'bowl', 'book', 'book']",8,"['person', 'bottle', 'bottle', 'person']",4,"['person', 'bottle', 'bottle']",3,"['person', 'bottle', 'person', 'bottle', 'bottle']",5,0.45553,0.20567,0.46605,0.28979,0.40135,0.21858,0.32419,0.2152,0.42113,0.30567,0.33301,0.24407,0.51182,0.4321,0.40062,0.44629,0.54649,0.41893,"['person', 'person', 'bottle', 'bottle', 'bottle', 'book', 'bowl', 'book', 'book', 'book', 'dining table', 'book']",3,3,5,5,0.41274,0.59314,0.52297
164,b00000377_21i57n_20150525_214011e.jpg,"['man', 'picture', 'man']","['man', 'picture', 'man', 'mirror']","['man', 'suit', 'tie', 'standing', 'front', 'train']","['cellular telephone', ' recliner', ' hairdresser', ' hairdresser', ' darling']",0.20334,0.31615,0.41756,3,4,6,0.33891,0.39518,0.41756,5,['person'],1,"['person', 'person', 'remote', 'remote']",4,"['person', 'person', 'remote']",3,"['person', 'person']",2,[],0,"['person', 'person']",2,0.56192,0.3526,0.53656,0.49771,0.55584,0.51693,0.56192,0.53628,0.53656,0.54459,0.55584,0.56505,0,0.56192,0,0.53656,0,0.55584,"['person', 'person', 'person', 'chair', 'person', 'remote', 'remote']",2,3,6,3,0.34442,0.56779,0.77844
165,b00000379_21i57n_20150525_214204e.jpg,"['person', 'bed', 'room']","['dining', 'table', 'bottle', 'bottle']","['person', 'bed', 'cat']","['thermos', ' teacup', ' thermos', ' pepperoni pizza', ' furnishing']",0.19345,0.44401,0.22079,3,4,3,0.32241,0.55502,0.36799,5,[],0,"['bottle', 'cup', 'bed', 'cake']",4,"['bottle', 'bottle']",2,"['dining table', 'dining table', 'dining table', 'dining table']",4,[],0,['dog'],1,0,0.46488,0,0.46571,0,0.78654,0.41086,0.35004,0.6795,0.36293,0.34067,0.84054,0,0.46,0,0.35522,0,0.78021,"['dining table', 'toothbrush', 'toothbrush']",3,3,3,2,0.3967,0.42038,0.46615
166,b00000379_21i57n_20150526_125932e.jpg,"['person', 'glass', 'wine']","['person', 'person', 'person']","['glass', 'table', 'glass', 'glass']","['chalice', ' doughnut', ' wineglass']",0.45452,0.12459,0.46896,3,3,4,0.45452,0.12459,0.46896,3,"['person', 'person']",2,"['person', 'person', 'dining table']",3,"['cup', 'person', 'person']",3,['person'],1,[],0,['person'],1,0.60306,0.73056,0.22897,0.53322,1,0.80506,0.60306,0.70983,0.22897,0.40974,1,0.87307,0,0.60306,0,0.22897,0,1,"['person', 'person', 'person', 'person', 'bowl', 'car', 'dining table']",3,1,2,4,0.60415,0.21012,0.29523
167,b00000380_21i57n_20150525_214322e.jpg,"['group', 'table']","['man', 'woman', 'video', 'game']","['man', 'remote', 'hand']","['panelist', ' hairdresser', ' camp chair', ' keyboardist', ' songster']",0.1475,0.23515,0.16808,2,4,3,0.36875,0.29394,0.28013,5,"['person', 'person', 'tvmonitor', 'chair', 'person']",5,"['person', 'person', 'person', 'chair', 'person', 'tv', 'person', 'person']",8,"['person', 'person', 'person', 'person', 'tv', 'chair', 'person', 'person', 'cup']",9,"['person', 'person', 'tv']",3,['person'],1,"['tvmonitor', 'chair', 'person', 'person', 'person', 'person']",6,0.20174,0.11973,0.35941,0.23054,0.4504,0.30367,0.16154,0.11129,0.29667,0.2094,0.37608,0.2762,0.39762,0.28812,0.55123,0.6069,0.54684,0.63936,"['person', 'person', 'chair', 'chair', 'person', 'tv', 'person', 'person', 'person', 'person', 'person', 'cup']",2,4,3,4,0.29215,0.57905,0.49257
168,b00000381_21i57n_20150525_214358e.jpg,"['group', 'living', 'room']","['group', 'table']","['man', 'room', 'tv']","['physical therapist', ' physical therapist', ' panelist', ' physical therapist', ' computer screen']",0.28771,0.16365,0.27505,3,2,3,0.47951,0.40913,0.45842,5,"['person', 'person', 'person', 'tvmonitor', 'person']",5,"['person', 'person', 'person']",3,"['person', 'person']",2,"['person', 'person', 'tv']",3,"['person', 'person', 'tvmonitor']",3,"['person', 'person', 'tvmonitor']",3,0.32909,0.54848,0.30948,0.51581,0.15905,0.26508,0.54848,0.54848,0.51581,0.51581,0.26508,0.39762,0.54848,0.58382,0.51581,0.76393,0.26508,0.28812,"['person', 'person', 'person', 'tv', 'laptop', 'tie']",3,2,3,4,0.38698,0.1702,0.69554
169,b00000383_21i57n_20150518_082540e.jpg,"['view', 'city', 'street', 'night']","['person', 'bicycle', 'park']","['man', 'bench', 'bike']","['electric', ' backpack']",0.3093,0.50699,0.47837,4,3,3,0.3093,0.50699,0.47837,2,[],0,"['car', 'car', 'person']",3,['car'],1,['car'],1,[],0,"['car', 'car']",2,0,0.55915,0,0.58284,0,0.68719,0.47699,0.47699,0.50544,0.50544,0.54857,0.54857,0,0.47699,0,0.50544,0,0.54857,"['car', 'car', 'person', 'person', 'person']",4,3,3,2,0.76023,0.8145,0.709
170,b00000384_21i57n_20150525_214554e.jpg,"['group', 'table']","['group', 'table']","['group', 'middle', 'room']","['diocesan', ' schoolmaster', ' director', ' director', ' teacher']",0.08941,0.08941,0.19205,2,2,3,0.22353,0.22353,0.32008,5,"['person', 'person', 'person', 'person', 'person']",5,"['person', 'person', 'person', 'person', 'chair', 'person', 'person', 'chair', 'bottle']",9,"['person', 'person', 'person', 'person', 'person', 'chair', 'dining table', 'bottle', 'person', 'person']",10,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person', 'person']",5,"['person', 'person', 'person', 'person', 'person', 'bottle']",6,0.15905,0.11449,0.29605,0.19163,0.15905,0.11449,0.14079,0.11561,0.25677,0.18501,0.14079,0.11561,0.15905,0.19881,0.29605,0.37006,0.15905,0.19881,"['person', 'person', 'person', 'person', 'person', 'person', 'dining table', 'cup', 'chair', 'person', 'chair']",2,2,3,4,0.30851,0.30851,0.45516
171,b00000385_21i57n_20150518_082636e.jpg,"['person', 'street', 'bus']","['bicycle', 'bicycle', 'street']","['man', 'skateboard', 'street']","['cab', ' drunkard', ' guitarist', ' safety bicycle']",0.46405,0.53018,0.4908,3,3,3,0.61874,0.70691,0.6544,4,"['car', 'car', 'bicycle', 'person', 'person', 'person']",6,"['car', 'car', 'bicycle', 'person', 'person', 'person', 'person']",7,"['car', 'car', 'bicycle', 'person', 'person']",5,"['car', 'car', 'person']",3,"['car', 'car']",2,"['car', 'car']",2,0.39442,0.33826,0.31595,0.26473,0.32084,0.25706,0.55921,0.46508,0.47374,0.38473,0.5239,0.41366,0.55921,0.70076,0.47374,0.55288,0.5239,0.54065,"['car', 'car', 'person', 'car', 'person', 'baseball bat', 'person', 'potted plant', 'person', 'motorcycle', 'motorcycle', 'person', 'person']",3,2,3,5,0.54964,0.34892,0.45074
172,b00000386_21i57n_20150518_082706e.jpg,"['person', 'bike', 'street']","['bicycle', 'side', 'street']","['man', 'bike', 'street', 'traffic', 'light']","['traffic cop', ' coal miner', ' cruiser', ' safety bicycle']",0.49504,0.51138,0.7645,3,3,5,0.66005,0.68185,0.7645,4,"['car', 'bicycle', 'person', 'bicycle', 'person', 'person']",6,"['bicycle', 'car', 'person', 'person', 'bicycle', 'person', 'person', 'bicycle']",8,"['person', 'car', 'person', 'person', 'person', 'bicycle']",6,"['car', 'person']",2,"['car', 'person']",2,"['car', 'person', 'bicycle']",3,0.44692,0.33653,0.6354,0.47641,0.35646,0.27052,0.8714,0.41809,0.78596,0.57001,0.74628,0.29752,0.76608,0.76608,0.67718,0.67718,0.57033,0.57033,"['person', 'bicycle', 'car', 'person', 'person', 'person', 'person', 'bicycle', 'car', 'bicycle', 'bicycle', 'motorcycle', 'person']",3,3,5,4,0.80246,0.67598,0.81739
173,b00000386_21i57n_20150525_214707e.jpg,"['group', 'table']","['group', 'table']","['group', 'table']","['diocesan', ' dad', ' teacher', ' director', ' director']",0.125,0.125,0.125,2,2,2,0.31249,0.31249,0.31249,5,"['person', 'person', 'person', 'person', 'person', 'diningtable']",6,"['person', 'person', 'person', 'person', 'person', 'person', 'dining table', 'chair']",8,"['person', 'person', 'person', 'person', 'dining table', 'person', 'bottle', 'chair', 'person']",9,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person']",3,"['person', 'person', 'person', 'person', 'person', 'bottle']",6,0.13254,0.14805,0.13254,0.14805,0.13254,0.14805,0.14079,0.13236,0.14079,0.13236,0.14079,0.13236,0.26508,0.19881,0.26508,0.19881,0.26508,0.19881,"['person', 'person', 'person', 'person', 'person', 'dining table', 'person', 'person', 'chair', 'wine glass', 'chair']",2,2,2,4,0.22331,0.22331,0.22331
174,b00000388_21i57n_20150518_082758e.jpg,"['group', 'street']","['group', 'street']","['man', 'bike', 'street', 'man']","['peddler', ' traffic cop', ' moped', ' moped', ' moped', ' safety bicycle', ' push-bike', ' seller', ' snowboard', ' commuter']",0.09238,0.09238,0.28181,2,2,4,0.46191,0.46191,0.70453,10,"['person', 'person', 'bicycle', 'bicycle', 'person', 'bicycle', 'bicycle', 'bicycle', 'person', 'person', 'person', 'bicycle']",12,"['person', 'bicycle', 'person', 'person', 'handbag', 'person', 'traffic light', 'person', 'bicycle', 'person', 'person', 'bicycle', 'bicycle', 'traffic light', 'person']",15,"['person', 'person', 'person', 'bicycle', 'person', 'person', 'traffic light', 'traffic light', 'handbag', 'bicycle', 'motorcycle', 'traffic light', 'person']",13,"['person', 'person', 'person', 'person', 'person']",5,"['person', 'bicycle', 'person', 'person']",4,"['person', 'person', 'person', 'person', 'bicycle', 'bicycle', 'person', 'person', 'bicycle', 'bicycle', 'person', 'person', 'bicycle']",13,0.08766,0.07345,0.24865,0.19628,0.08766,0.07345,0.08005,0.08574,0.22324,0.22365,0.08005,0.08574,0.24706,0.16605,0.67489,0.43548,0.24706,0.16605,"['person', 'person', 'person', 'person', 'person', 'bicycle', 'person', 'person', 'bicycle', 'person', 'bicycle', 'person', 'car', 'handbag', 'car', 'bicycle', 'traffic light', 'bicycle', 'bird', 'traffic light', 'person']",2,2,3,6,0.129,0.129,0.52901
175,b00000389_21i57n_20150525_214914e.jpg,"['group', 'table']","['group', 'table']","['group', 'room']","['director', ' panelist', ' entrepreneur', ' radiologist', ' hairdresser']",0.08904,0.08904,0.10749,2,2,2,0.22261,0.22261,0.26871,5,"['person', 'person', 'person', 'person', 'diningtable', 'bottle']",6,"['person', 'person', 'person', 'person', 'person', 'chair', 'chair', 'dining table']",8,"['person', 'person', 'dining table', 'person', 'person', 'bottle', 'person', 'person']",8,"['person', 'person', 'person']",3,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person', 'bottle', 'diningtable', 'bottle']",7,0.14183,0.1586,0.16654,0.16036,0.14183,0.1586,0.12241,0.14073,0.14016,0.1496,0.12241,0.14073,0.19881,0.26508,0.24137,0.32182,0.19881,0.26508,"['person', 'person', 'person', 'person', 'dining table', 'person', 'person', 'person', 'person', 'cup', 'cup']",2,2,2,3,0.27883,0.27883,0.26843
176,b00000391_21i57n_20150518_082946e.jpg,"['room', 'luggage']","['group', 'store']","['group', 'restaurant']","['automat', ' lawn chair']",0.48085,0.21475,0.2996,2,2,2,0.48085,0.21475,0.2996,2,[],0,"['bottle', 'bottle', 'bottle']",3,[],0,[],0,[],0,[],0,0,0.25627,0,0.15572,0,0.18125,0,0,0,0,0,0,0,0,0,0,0,0,"['refrigerator', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'traffic light']",2,2,2,3,0.38408,0.15509,0.13901
177,b00000391_21i57n_20150526_130736e.jpg,"['woman', 'table', 'glass', 'wine']","['man', 'bicycle', 'bicycle']","['woman', 'table', 'bowl', 'food']",['hairdresser'],0.25751,0.22597,0.25664,4,3,4,0.25751,0.22597,0.25664,1,"['person', 'person']",2,"['person', 'person', 'person', 'person', 'wine glass', 'dining table', 'person']",7,"['person', 'person', 'person', 'person']",4,[],0,[],0,['person'],1,0.44806,0.44921,0.47738,0.41691,0.41692,0.20762,0.44806,0.44806,0.47738,0.47738,0.41692,0.31269,0,0,0,0,0,0,"['person', 'person', 'person', 'person', 'person', 'person', 'dining table']",4,2,4,2,0.66938,0.49616,0.69092
178,b00000392_21i57n_20150518_083013e.jpg,"['building', 'clock']","['refrigerator', 'store', 'tv']","['man', 'shirt', 'unk']",['cellular telephone'],0.39318,0.39917,0.05509,2,3,3,0.39318,0.39917,0.05509,1,['tvmonitor'],1,"['bottle', 'book', 'bottle', 'tv', 'bottle', 'book']",6,"['bottle', 'bottle']",2,[],0,['tvmonitor'],1,[],0,0,0.11113,0,0.18195,0,0.28412,0,0.23148,0,0.31041,0,0.37636,0,0,0,0,0,0,"['tv', 'refrigerator', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'bottle', 'bottle', 'book', 'book', 'book', 'bottle', 'bottle', 'book', 'book', 'bottle', 'bottle', 'bottle', 'book', 'book', 'bottle', 'bottle', 'book', 'bottle', 'bottle', 'book', 'book', 'book', 'bottle', 'book', 'bottle', 'book']",2,3,3,4,0.16158,0.78744,0.23637
